,AGE,LENGTH,MAPSCOGRID,SLOPE,SUBAREA,DIAMETER,MATERIAL,PACP,SUBAREA_Encoded,MATERIAL_Encoded,MAPSCOGRID_Encoded
28650,24.6,47,88Q,0.0098,CF07_03,8,P.V.C.,2,84,6,853
28651,10.6,516,102V,0.0442,CF09_02,8,P.V.C.,1,95,6,11
28652,57.8,243,72V,0.006,CF14_01,24,V.C.,4,124,8,621
28653,14.1,139,89K,0.0213,CF05_03,8,P.V.C.,2,72,6,872
28654,15.1,76,89E,0.005,CF07_02,8,P.V.C.,1,83,6,867
28655,37.7,606,89E,0.011000000000000001,CF05_03,6,V.C.,1,72,8,867
28656,43.3,580,89L,0.0199,CF05_03,6,V.C.,3,72,8,873
28657,33.3,319,71Y,0.0012,CF14_03,21,V.C.,2,126,8,602
28658,34.0,213,71U,0.0487,CF14_03,6,V.C.,3,126,8,600
28659,39.4,268,58X,0.0335,WF05_02,6,V.C.,2,327,8,401
28660,13.0,231,58U,0.0334,WF05_03,8,P.V.C.,1,328,6,398
28661,4.6,370,5Q,0.005,DC02_08,8,P.V.C.,1,137,6,412
28662,23.7,150,88C,0.0123,CF12_06,15,P.V.C.,1,116,6,842
28663,16.3,190,74Y,0.004,CF12_02,8,C.I.,1,112,1,665
28664,64.9,453,88B,0.0033,CF12_01,12,CONCRETE,4,111,2,841
28665,9.8,51,75Z,0.0031,CF04_02,8,D.I.,1,64,3,690
28666,9.8,63,75Z,0.0041,CF04_02,8,D.I.,1,64,3,690
28667,25.2,172,88L,0.0431,CF07_02,8,P.V.C.,1,83,6,849
28668,13.4,191,89E,0.005,CF07_02,8,P.V.C.,2,83,6,867
28669,16.2,31,89L,0.0639,CF05_03,8,H.D.P.E.,1,72,5,873
28670,36.5,128,72S,0.0086,CF14_03,24,C.I.,1,126,1,618
28671,65.0,639,62T,0.0008,WF02_01,10,V.C.,3,312,8,470
28672,26.3,179,88B,0.0312,CF12_01,8,P.V.C.,1,111,6,841
28673,26.3,448,88B,0.0541,CF12_01,8,P.V.C.,2,111,6,841
28674,7.5,200,72N,0.0023,CF14_02,36,FIBERGLASS,1,125,4,614
28675,31.9,167,76B,0.0011,WF02_02,21,V.C.,2,313,8,692
28676,12.3,157,61G,0.008,WF01_04,18,H.D.P.E.,2,309,5,436
28677,4.7,195,34V,0.0073,BF05_03,8,P.V.C.,1,22,6,233
28678,39.2,141,90K,0.0128,CF04_04,8,CONCRETE,1,66,2,906
28679,10.6,431,102V,0.0204,CF09_02,8,P.V.C.,1,95,6,11
28680,32.7,500,89J,0.0099,CF07_02,8,V.C.,1,83,8,871
28681,36.7,214,89K,0.0062,CF05_03,6,V.C.,2,72,8,872
28682,37.5,126,89F,0.0329,CF05_03,6,V.C.,3,72,8,868
28683,7.5,183,72N,0.002,CF14_02,36,P.V.C.,2,125,6,614
28684,23.6,283,71U,0.0032,CF14_03,21,P.V.C.,2,126,6,600
28685,36.7,310,58W,0.0621,WF05_04,6,V.C.,2,329,8,400
28686,36.7,146,58X,0.0592,WF05_04,6,V.C.,2,329,8,401
28687,36.7,461,58X,0.0232,WF05_04,8,V.C.,2,329,8,401
28688,5.5,516,72A,0.0428,WF05_05,8,P.V.C.,1,330,6,604
28689,59.3,379,60V,0.0007,WF03_05,24,V.C.,1,321,8,427
28690,6.0,531,72F,0.0433,WF05_05,8,P.V.C.,1,330,6,609
28691,4.1,125,62X,0.0179,WF02_03,10,H.D.P.E.,1,314,5,474
28692,3.1,27,62X,0.0311,WF02_03,10,P.V.C.,1,314,6,474
28693,42.6,155,32J,0.0774,MC05_01,6,V.C.,2,162,8,201
28694,37.8,224,58X,0.1082,WF05_02,6,V.C.,2,327,8,401
28695,11.4,486,90K,0.0476,CF04_04,8,P.V.C.,1,66,6,906
28696,15.1,87,74W,0.0247,CF12_06,8,P.V.C.,1,116,6,663
28697,23.7,231,88B,0.0665,CF12_06,12,P.V.C.,2,116,6,841
28698,37.4,289,88B,0.066,CF12_01,6,V.C.,2,111,8,841
28699,6.6,397,48A,0.0061,MC03_04,8,P.V.C.,1,153,6,319
28700,4.0,343,102Q,0.0092,CF09_01,18,P.V.C.,1,94,6,8
28701,22.7,473,80S,0.0002,VC01_04,54,CONCRETE,1,255,2,814
28702,6.3,338,62X,0.0021,CF07_01,21,P.V.C.,2,82,6,474
28703,9.6,274,21T,0.0161,BF09_03,8,P.V.C.,2,43,6,162
28704,49.6,128,61U,0.0143,WF03_01,18,CONCRETE,2,317,2,447
28705,13.2,338,61G,0.0052,WF01_04,18,D.I.,2,309,3,436
28706,12.3,276,61G,0.0097,WF01_04,18,H.D.P.E.,2,309,5,436
28707,12.3,173,61G,0.0206,WF01_04,18,H.D.P.E.,2,309,5,436
28708,7.5,309,71J,0.0021,PCF15_02,36,FIBERGLASS,1,179,4,595
28709,4.1,63,21N,0.0267,BF09_03,8,P.V.C.,1,43,6,158
28710,54.8,281,74D,0.0104,WF03_03,18,CONCRETE,2,319,2,646
28711,4.6,106,5Q,0.0041,DC02_08,8,P.V.C.,1,137,6,412
28712,6.2,136,72A,0.0255,WF05_05,8,P.V.C.,1,330,6,604
28713,56.9,101,60L,0.0188,WF03_05,8,P.V.C.,2,321,6,423
28714,59.6,298,61S,0.0007,WF03_02,24,CONCRETE,4,318,2,445
28715,17.6,352,72L,0.0177,CF13_04,10,P.V.C.,1,123,6,612
28716,39.4,433,103F,0.0044,SC09_04,10,V.C.,2,232,8,18
28717,13.1,190,32S,0.0044,MC05_02,8,P.V.C.,2,163,6,209
28718,33.9,785,71V,0.0049,CF14_03,18,V.C.,2,126,8,601
28719,23.6,144,71U,0.0038,CF14_03,21,P.V.C.,2,126,6,600
28720,13.2,127,61L,0.0162,WF01_01,20,H.D.P.E.,1,306,5,440
28721,5.6,13,61L,0.0139,WF01_01,8,D.I.,2,306,3,440
28722,7.4,172,21N,0.0046,BF09_03,8,P.V.C.,2,43,6,158
28723,7.4,273,21P,0.0071,BF09_03,8,P.V.C.,1,43,6,159
28724,51.4,25,61U,0.0016,WF03_01,42,CONCRETE,4,317,2,447
28725,12.7,406,61U,0.0087,WF03_01,8,P.V.C.,2,317,6,447
28726,6.0,21,62X,0.0657,WF02_03,8,P.V.C.,3,314,6,474
28727,15.3,550,61L,0.0012,WF01_01,30,P.V.C.,1,306,6,440
28728,13.2,292,61L,0.008,WF01_01,20,H.D.P.E.,2,306,5,440
28729,13.0,85,61G,0.0021,WF01_01,12,P.V.C.,2,306,6,436
28730,86.2,182,76B,0.0009,WF02_02,15,C.I.,2,313,1,692
28731,13.2,86,61L,0.0166,WF01_01,20,H.D.P.E.,3,306,5,440
28732,13.0,690,60U,0.002,WF04_01,30,P.V.C.,1,322,6,426
28733,16.0,140,58W,0.0489,WF05_04,8,P.V.C.,1,329,6,400
28734,23.6,291,71Y,0.032,CF14_03,12,P.V.C.,2,126,6,602
28735,7.8,150,62X,0.0136,WF02_03,24,D.I.,1,314,3,474
28736,3.6,168,62X,0.0013,WF02_03,21,P.V.C.,1,314,6,474
28737,7.4,273,21P,0.0246,BF09_03,8,P.V.C.,1,43,6,159
28738,4.6,296,5Q,0.0048,DC02_08,8,P.V.C.,1,137,6,412
28739,2.9,156,79E,0.0196,VC05_04,8,D.I.,1,274,3,767
28740,23.3,597,89E,0.0225,CF07_02,8,P.V.C.,2,83,6,867
28741,22.7,239,89K,0.0317,CF05_03,8,P.V.C.,1,72,6,872
28742,15.1,64,89E,0.008,CF07_02,8,P.V.C.,2,83,6,867
28743,43.3,541,89G,0.0163,CF05_03,6,V.C.,3,72,8,869
28744,4.1,75,62X,0.0032,WF02_03,10,H.D.P.E.,1,314,5,474
28745,10.1,432,32S,0.0039,MC05_02,8,P.V.C.,1,163,6,209
28746,9.7,248,76M,0.004,CF01_06,12,P.V.C.,1,51,6,702
28747,13.2,262,61L,0.0095,WF01_01,20,H.D.P.E.,2,306,5,440
28748,12.9,334,58U,0.0244,WF05_03,8,P.V.C.,2,328,6,398
28749,4.7,95,5M,0.0381,DC02_07,8,P.V.C.,1,136,6,410
28750,6.3,181,61L,0.0637,WF01_01,10,D.I.,1,306,3,440
28751,29.5,247,33W,0.0051,MC07_01,8,P.V.C.,1,174,6,220
28752,5.8,182,62X,0.0,WF02_02,21,P.V.C.,1,313,6,474
28753,11.6,110,32S,0.0045,MC05_02,8,P.V.C.,1,163,6,209
28754,15.0,127,78S,0.0153,SC10_08,8,P.V.C.,2,242,6,755
28755,14.1,170,89K,0.0349,CF05_03,8,P.V.C.,2,72,6,872
28756,32.7,74,89F,0.3199,CF05_03,6,V.C.,3,72,8,868
28757,7.5,500,71E,0.002,PCF15_02,36,FIBERGLASS,1,179,4,593
28758,33.9,189,72S,0.0049,CF14_03,18,V.C.,2,126,8,618
28759,33.3,336,71Y,0.0012,CF14_03,21,V.C.,2,126,8,602
28760,41.3,31,32J,0.1458,MC05_01,6,P.V.C.,2,162,6,201
28761,29.6,426,58X,0.0153,WF05_02,8,P.V.C.,2,327,6,401
28762,6.0,271,72F,0.0051,WF05_05,8,P.V.C.,1,330,6,609
28763,4.7,199,5M,0.0039,DC02_07,8,P.V.C.,1,136,6,410
28764,15.0,42,78S,0.0643,SC10_08,8,D.I.,2,242,3,755
28765,51.4,78,61U,0.0013,WF03_01,42,CONCRETE,4,317,2,447
28766,4.7,82,5M,0.0017,DC02_07,8,P.V.C.,1,136,6,410
28767,4.1,221,62X,0.0151,WF02_03,8,H.D.P.E.,1,314,5,474
28768,6.4,476,80A,0.0017,VC04_04,15,P.V.C.,2,270,6,798
28769,16.6,157,102R,0.0446,CF09_02,8,P.V.C.,1,95,6,9
28770,23.3,346,89E,0.0045,CF07_02,8,P.V.C.,2,83,6,867
28771,23.5,380,71Z,0.0709,CF14_03,8,P.V.C.,2,126,6,603
28772,7.8,23,62X,0.0152,WF02_03,24,D.I.,1,314,3,474
28773,5.9,203,21N,0.0609,BF09_03,8,P.V.C.,1,43,6,158
28774,7.4,268,21P,0.0198,BF09_03,8,P.V.C.,2,43,6,159
28775,10.6,254,102V,0.0659,CF09_02,8,P.V.C.,1,95,6,11
28776,14.1,530,89K,0.0237,CF05_03,8,P.V.C.,2,72,6,872
28777,49.9,303,89K,0.004,CF05_04,8,V.C.,2,73,8,872
28778,7.5,246,72N,0.002,CF14_02,36,FIBERGLASS,1,125,4,614
28779,34.1,55,71V,0.0109,CF14_03,18,V.C.,2,126,8,601
28780,10.3,183,76E,0.005,CF10_02,8,P.V.C.,1,100,6,695
28781,14.4,411,63A,0.0162,MC02_05,10,H.D.P.E.,2,149,5,477
28782,49.6,51,61U,0.071,WF03_01,18,CONCRETE,2,317,2,447
28783,6.0,250,62X,0.0019,WF02_02,21,P.V.C.,1,313,6,474
28784,13.2,344,61L,0.022000000000000002,WF01_01,20,H.D.P.E.,2,306,5,440
28785,19.4,181,61L,0.0117,WF01_01,20,H.D.P.E.,1,306,5,440
28786,12.3,63,61G,0.0044,WF01_04,16,D.I.,2,309,3,436
28787,9.7,135,76M,0.004,CF01_06,8,P.V.C.,2,51,6,702
28788,3.5,9,21P,0.0111,BF09_03,6,P.V.C.,2,43,6,159
28789,11.5,468,32T,0.0163,MC05_02,8,P.V.C.,2,163,6,210
28790,6.4,47,80A,0.0045,VC04_04,12,P.V.C.,1,270,6,798
28791,9.6,29,76M,0.0035,CF01_06,12,P.V.C.,1,51,6,702
28792,24.5,10,88M,0.024,CF07_02,24,D.I.,1,83,3,850
28793,33.3,275,71Y,0.0012,CF14_03,21,V.C.,2,126,8,602
28794,3.6,160,62X,0.0011,WF02_03,21,P.V.C.,1,314,6,474
28795,4.5,80,21S,0.0051,BF09_03,8,P.V.C.,1,43,6,161
28796,27.9,164,76B,0.0011,WF02_02,20,C.I.,2,313,1,692
28797,12.3,61,61G,0.0407,WF01_04,18,D.I.,2,309,3,436
28798,54.8,223,75A,0.0105,WF03_03,18,CONCRETE,1,319,2,667
28799,10.3,472,32T,0.004,MC05_02,8,P.V.C.,1,163,6,210
28800,3.5,7,21P,0.01,BF09_03,8,P.V.C.,1,43,6,159
28801,10.7,117,32S,0.0042,MC05_02,8,P.V.C.,1,163,6,209
28802,11.5,257,32S,0.0039,MC05_02,8,P.V.C.,1,163,6,209
28803,10.1,430,32S,0.004,MC05_02,8,P.V.C.,1,163,6,209
28804,33.3,212,103F,0.0059,SC09_04,10,V.C.,2,232,8,18
28805,62.9,174,75J,0.0966,CF11_02,6,CONCRETE,2,105,2,675
28806,4.1,390,21N,0.0302,BF09_03,8,P.V.C.,1,43,6,158
28807,5.9,336,21S,0.037000000000000005,BF09_03,8,P.V.C.,2,43,6,161
28808,4.1,123,21P,0.027000000000000003,BF09_03,8,P.V.C.,1,43,6,159
28809,49.6,608,61U,0.0022,WF03_01,18,CONCRETE,2,317,2,447
28810,5.6,15,61L,0.2933,WF01_01,8,D.I.,2,306,3,440
28811,6.4,130,80A,0.0055,VC04_04,12,P.V.C.,1,270,6,798
28812,16.2,94,76A,0.0367,WF02_02,8,H.D.P.E.,2,313,5,691
28813,16.7,94,76R,0.0005,CF02_03,12,D.I.,2,55,3,706
28814,34.9,262,46K,0.0177,MC04_02,6,V.C.,2,158,8,285
28815,10.6,36,58T,0.0386,WF05_03,8,P.V.C.,1,328,6,397
28816,59.3,194,60V,0.0007,WF03_05,24,V.C.,3,321,8,427
28817,10.3,183,62X,0.0061,WF02_02,21,P.V.C.,1,313,6,474
28818,10.1,187,32S,0.0039,MC05_02,8,P.V.C.,2,163,6,209
28819,15.2,356,78S,0.0153,SC10_08,8,D.I.,2,242,3,755
28820,49.6,416,61U,0.0119,WF03_01,18,CONCRETE,2,317,2,447
28821,13.2,358,61L,0.0096,WF01_01,20,H.D.P.E.,2,306,5,440
28822,13.2,192,61L,0.0081,WF01_01,20,H.D.P.E.,2,306,5,440
28823,13.9,27,32N,0.0056,MC05_01,12,P.V.C.,1,162,6,205
28824,41.6,32,32N,0.0191,MC05_01,10,V.C.,2,162,8,205
28825,5.3,75,61L,0.0088,WF01_01,24,P.V.C.,1,306,6,440
28826,24.6,474,88M,0.0093,CF07_02,24,D.I.,1,83,3,850
28827,73.6,200,76R,0.0363,CF02_03,6,V.C.,2,55,8,706
28828,33.6,306,104A,0.0175,SC09_01,6,V.C.,2,229,8,37
28829,35.0,467,104C,0.0067,SC06_05,6,V.C.,2,214,8,39
28830,27.0,108,104F,0.0454,SC07_07,8,P.V.C.,2,222,6,42
28831,50.0,295,90U,0.0275,SC08_01,8,V.C.,3,223,8,915
28832,44.4,344,90W,0.0177,SC08_05,6,V.C.,2,227,8,917
28833,50.0,2,90U,0.025,SC08_01,10,C.I.,2,223,1,915
28834,33.7,239,104E,0.0116,SC09_01,6,P.V.C.,2,229,6,41
28835,8.1,184,74A,0.0068,WF04_02,20,D.I.,2,323,3,643
28836,65.0,39,74Q,0.0354,CF12_04,6,V.C.,2,114,8,657
28837,12.1,181,104K,0.0116,SC07_07,12,P.V.C.,2,222,6,46
28838,9.9,160,104P,0.0116,SC07_01,8,P.V.C.,2,216,6,50
28839,28.5,190,104P,0.004,SC07_02,12,P.V.C.,2,217,6,50
28840,84.7,362,75E,0.0348,CF11_07,6,D.I.,3,110,3,671
28841,10.8,183,62E,0.0361,MC06_04,8,P.V.C.,1,173,6,457
28842,12.5,27,103T,0.0122,CF09_03,6,P.V.C.,1,96,6,30
28843,10.8,144,21K,0.0026,DC02_04,15,P.V.C.,1,133,6,155
28844,52.1,142,105A,0.0341,SC06_01,8,V.C.,3,210,8,58
28845,49.9,120,91W,0.0384,SC06_01,6,V.C.,1,210,8,939
28846,24.6,20,88Q,9.011000000000001,CF07_03,8,P.V.C.,1,84,6,853
28847,26.2,17,88R,0.0047,CF07_03,12,P.V.C.,1,84,6,854
28848,45.8,270,88E,0.0071,CF12_01,6,V.C.,2,111,8,844
28849,45.3,269,88F,0.005,CF12_01,6,V.C.,2,111,8,845
28850,45.3,276,88F,0.002,CF12_01,12,V.C.,2,111,8,845
28851,17.1,109,67E,0.0013,BF01_02,18,P.V.C.,2,1,6,568
28852,16.4,207,90M,0.0134,SC04_02,8,P.V.C.,2,199,6,908
28853,3.0,196,91J,0.0082,SC05_06,8,P.V.C.,1,208,6,927
28854,12.5,30,88M,0.0577,CF07_02,8,P.V.C.,2,83,6,850
28855,11.3,435,88H,0.0046,CF07_02,8,P.V.C.,1,83,6,847
28856,22.5,119,88Q,0.0477,CF07_03,8,P.V.C.,2,84,6,853
28857,22.8,231,88Q,0.0251,CF07_03,10,P.V.C.,2,84,6,853
28858,22.8,383,88Q,0.0148,CF07_03,12,P.V.C.,1,84,6,853
28859,45.8,487,88E,0.003,CF12_01,8,V.C.,2,111,8,844
28860,28.4,241,88K,0.01,CF08_01,8,V.C.,2,88,8,848
28861,29.6,208,66Z,0.0334,VC03_02,6,P.V.C.,3,264,6,564
28862,31.7,353,120E,0.005,VC11_03,8,P.V.C.,1,302,6,124
28863,30.7,197,66C,0.0155,BF01_03,8,P.V.C.,1,2,6,544
28864,24.6,20,88Q,0.011000000000000001,CF07_03,8,P.V.C.,2,84,6,853
28865,27.7,463,88K,0.0039,CF08_01,8,V.C.,2,88,8,848
28866,27.7,104,88K,0.0257,CF08_01,8,V.C.,2,88,8,848
28867,45.8,287,88E,0.0041,CF12_01,8,V.C.,3,111,8,844
28868,26.1,208,88K,0.004,CF08_01,8,P.V.C.,2,88,6,848
28869,18.2,493,66H,0.0106,BF01_02,8,P.V.C.,1,1,6,549
28870,9.6,129,76M,0.0103,CF01_06,8,P.V.C.,1,51,6,702
28871,16.9,275,61L,0.0084,WF01_01,24,D.I.,2,306,3,440
28872,5.2,241,61L,0.0064,WF01_01,24,P.V.C.,1,306,6,440
28873,15.1,171,17Z,0.0598,MC05_07,24,P.V.C.,1,168,6,134
28874,17.1,158,33X,0.003,MC07_01,12,P.V.C.,1,174,6,221
28875,17.6,199,47D,0.004,MC03_04,8,P.V.C.,1,153,6,299
28876,14.5,324,88H,0.0212,CF07_02,24,D.I.,2,83,3,847
28877,14.9,145,88H,0.0372,CF07_02,6,P.V.C.,2,83,6,847
28878,13.4,15,75A,0.1047,WF03_03,18,P.V.C.,1,319,6,667
28879,29.5,251,47A,0.006,MC07_01,8,P.V.C.,1,174,6,296
28880,15.6,349,33X,0.005,MC07_01,8,P.V.C.,1,174,6,221
28881,29.4,469,74U,0.005,CF12_05,18,CONCRETE,1,115,2,661
28882,14.9,165,88H,0.0599,CF07_02,10,P.V.C.,2,83,6,847
28883,24.1,83,88M,0.0281,CF07_02,8,P.V.C.,2,83,6,850
28884,24.1,122,88M,0.0707,CF07_02,8,P.V.C.,2,83,6,850
28885,25.2,73,88L,0.0271,CF07_02,8,P.V.C.,2,83,6,849
28886,22.5,302,88R,0.1225,CF07_03,8,P.V.C.,2,84,6,854
28887,10.1,164,32S,0.004,MC05_02,8,P.V.C.,1,163,6,209
28888,10.1,23,32S,0.0048,MC05_02,8,P.V.C.,1,163,6,209
28889,29.2,417,33W,0.016,MC07_01,8,P.V.C.,1,174,6,220
28890,16.0,166,49S,0.0137,MC02_04,18,P.V.C.,2,148,6,358
28891,17.0,145,62D,0.022000000000000002,MC02_02,8,H.D.P.E.,2,146,5,456
28892,10.1,80,32S,0.0045,MC05_02,8,P.V.C.,1,163,6,209
28893,15.0,430,78S,0.006,SC10_08,10,D.I.,2,242,3,755
28894,13.5,12,32N,0.0042,MC05_01,12,P.V.C.,2,162,6,205
28895,5.3,116,61L,0.0065,WF01_01,24,P.V.C.,1,306,6,440
28896,24.7,85,47A,0.0373,MC07_01,8,P.V.C.,2,174,6,296
28897,62.1,210,63F,0.0167,BF04_02,6,CONCRETE,3,16,2,482
28898,36.6,185,88A,0.0059,CF12_01,6,V.C.,2,111,8,840
28899,12.4,151,73Z,0.0771,CF12_08,8,H.D.P.E.,2,118,5,642
28900,11.6,369,33W,0.0179,MC07_01,8,P.V.C.,1,174,6,220
28901,11.5,588,47A,0.0222,MC07_01,8,P.V.C.,1,174,6,296
28902,32.6,596,47M,0.0027,MC03_03,21,V.C.,2,152,8,307
28903,86.5,140,62D,0.027999999999999997,MC02_02,6,V.C.,2,146,8,456
28904,42.0,189,88B,0.0138,CF12_01,6,V.C.,2,111,8,841
28905,34.0,152,88B,0.0236,CF12_01,6,V.C.,2,111,8,841
28906,30.2,123,74U,0.0489,CF12_04,6,V.C.,1,114,8,661
28907,13.5,148,88H,0.0024,CF07_02,12,P.V.C.,2,83,6,847
28908,11.3,253,88H,0.0398,CF07_02,8,P.V.C.,1,83,6,847
28909,10.8,467,49W,0.0076,MC02_03,18,P.V.C.,1,147,6,362
28910,49.5,167,88F,0.0031,CF12_01,30,CONCRETE,2,111,2,845
28911,25.2,128,74T,0.0508,CF12_02,6,P.V.C.,2,112,6,660
28912,11.3,67,88G,0.0042,CF07_02,8,P.V.C.,1,83,6,846
28913,24.1,233,88M,0.006999999999999999,CF07_02,8,P.V.C.,2,83,6,850
28914,22.8,139,88Q,0.0242,CF07_03,10,P.V.C.,1,84,6,853
28915,41.6,96,32N,0.005,MC05_01,15,V.C.,2,162,8,205
28916,17.3,257,36R,0.0197,BF06_02,8,P.V.C.,1,30,6,271
28917,5.2,114,61L,0.0061,WF01_01,24,P.V.C.,2,306,6,440
28918,30.0,362,76R,0.0081,CF02_03,6,D.I.,2,55,3,706
28919,24.1,133,88M,0.1064,CF07_02,8,P.V.C.,2,83,6,850
28920,11.6,128,47A,0.0577,MC07_01,8,P.V.C.,1,174,6,296
28921,22.1,157,74U,0.0143,CF12_05,10,V.C.,2,115,8,661
28922,24.1,92,88M,0.0184,CF07_02,8,P.V.C.,2,83,6,850
28923,11.3,35,88H,0.0091,CF07_02,8,P.V.C.,1,83,6,847
28924,26.2,164,88R,0.016,CF07_03,12,P.V.C.,2,84,6,854
28925,29.2,393,33W,0.0127,MC07_01,8,P.V.C.,1,174,6,220
28926,11.6,168,47A,0.0332,MC07_01,8,P.V.C.,1,174,6,296
28927,33.8,160,31M,0.0119,MC05_04,6,V.C.,2,165,8,193
28928,86.5,75,62D,0.0304,MC02_02,6,V.C.,3,146,8,456
28929,10.7,205,62G,0.0104,MC06_01,8,P.V.C.,2,170,6,459
28930,44.3,297,89B,0.0259,CF07_01,6,V.C.,2,82,8,864
28931,12.5,174,88M,0.0094,CF07_02,8,P.V.C.,2,83,6,850
28932,13.5,54,88H,0.0033,CF07_02,12,P.V.C.,2,83,6,847
28933,25.2,209,88L,0.0277,CF07_02,8,P.V.C.,2,83,6,849
28934,24.6,418,88Q,0.0477,CF07_03,8,P.V.C.,2,84,6,853
28935,16.6,166,76R,0.0207,CF02_03,12,D.I.,2,55,3,706
28936,15.1,534,17Z,0.0128,MC05_07,24,P.V.C.,1,168,6,134
28937,17.1,206,33X,0.0162,MC07_01,12,P.V.C.,1,174,6,221
28938,13.9,345,48Z,0.0162,MC02_02,8,P.V.C.,1,146,6,341
28939,17.0,203,62D,0.0452,MC02_02,8,H.D.P.E.,1,146,5,456
28940,13.6,276,62G,0.0142,MC06_01,8,P.V.C.,1,170,6,459
28941,23.7,128,88B,0.0034,CF12_06,12,P.V.C.,1,116,6,841
28942,35.6,1,74X,23.8,CF12_02,6,V.C.,3,112,8,664
28943,52.3,329,74U,0.0119,CF12_04,8,CONCRETE,1,114,2,661
28944,12.5,45,88M,0.0458,CF07_02,8,P.V.C.,2,83,6,850
28945,27.7,343,88Q,0.0202,CF07_03,12,P.V.C.,1,84,6,853
28946,15.8,148,33X,0.0507,MC07_01,8,P.V.C.,1,174,6,221
28947,17.5,276,49B,0.0216,BF05_02,8,P.V.C.,1,21,6,343
28948,33.0,92,74W,0.009000000000000001,CF12_06,6,V.C.,2,116,8,663
28949,26.3,103,88B,0.0285,CF12_01,8,P.V.C.,1,111,6,841
28950,16.6,230,88C,0.0034,CF12_01,18,P.V.C.,1,111,6,842
28951,15.1,71,74X,0.0447,CF12_02,6,P.V.C.,1,112,6,664
28952,12.9,57,63A,0.0509,MC02_03,8,D.I.,1,147,3,477
28953,25.2,314,88L,0.018000000000000002,CF07_02,8,P.V.C.,1,83,6,849
28954,27.2,245,88L,0.0004,CF08_01,8,P.V.C.,1,88,6,849
28955,22.9,36,88Q,0.0169,CF07_03,12,P.V.C.,2,84,6,853
28956,22.9,102,88Q,0.0163,CF07_03,12,P.V.C.,2,84,6,853
28957,27.7,223,88K,0.0039,CF08_01,8,V.C.,1,88,8,848
28958,28.4,292,88K,0.0062,CF08_01,8,V.C.,2,88,8,848
28959,30.7,317,66D,0.013000000000000001,BF01_03,8,P.V.C.,1,2,6,545
28960,15.7,289,47B,0.0263,MC07_01,8,P.V.C.,1,174,6,297
28961,13.9,147,62D,0.0149,MC02_02,8,P.V.C.,1,146,6,456
28962,16.9,174,62D,0.0166,MC02_02,8,P.V.C.,1,146,6,456
28963,45.8,367,88F,0.0015,CF12_01,12,V.C.,2,111,8,845
28964,45.3,228,88F,0.0015,CF12_01,12,V.C.,2,111,8,845
28965,11.5,156,67T,0.0068,VC03_01,8,P.V.C.,1,263,6,577
28966,9.6,92,67U,0.0147,VC03_01,8,P.V.C.,1,263,6,578
28967,14.8,436,67E,0.004,BF01_02,8,P.V.C.,1,1,6,568
28968,10.8,413,75C,0.0163,CF10_03,8,P.V.C.,2,101,6,669
28969,10.8,426,49W,0.0073,MC02_03,18,P.V.C.,1,147,6,362
28970,62.1,212,63F,0.0155,BF04_02,6,CONCRETE,2,16,2,482
28971,27.4,241,88K,0.0028,CF08_01,12,D.I.,1,88,3,848
28972,22.8,36,88Q,0.005,CF07_03,10,P.V.C.,1,84,6,853
28973,45.8,357,88E,0.0029,CF12_01,8,V.C.,2,111,8,844
28974,32.6,296,105E,0.0059,SC06_02,6,V.C.,2,211,8,62
28975,18.5,453,67E,0.005,BF01_02,8,P.V.C.,1,1,6,568
28976,34.0,204,88B,0.0066,CF12_01,6,V.C.,2,111,8,841
28977,16.6,52,88C,0.0035,CF12_01,18,P.V.C.,2,111,6,842
28978,26.2,171,88R,0.0157,CF07_03,12,P.V.C.,2,84,6,854
28979,26.1,389,88K,0.0039,CF08_01,8,P.V.C.,2,88,6,848
28980,47.6,189,80D,0.0634,VC04_01,6,CONCRETE,2,267,2,801
28981,48.5,100,80C,0.0198,VC04_01,6,CONCRETE,2,267,2,800
28982,46.6,502,88F,0.0015,CF12_01,12,V.C.,2,111,8,845
28983,17.2,500,67E,0.006999999999999999,BF01_02,8,P.V.C.,1,1,6,568
28984,5.8,39,63W,0.0144,CF01_03,8,D.I.,2,48,3,497
28985,11.3,585,91J,0.0186,SC04_02,8,P.V.C.,1,199,6,927
28986,11.4,593,90M,0.0205,SC04_02,8,P.V.C.,1,199,6,908
28987,19.3,164,93J,0.0185,VC09_01,8,P.V.C.,2,290,6,967
28988,13.5,233,88H,0.0024,CF07_02,12,P.V.C.,2,83,6,847
28989,11.3,256,88H,0.0254,CF07_02,8,P.V.C.,1,83,6,847
28990,11.3,178,88G,0.0039,CF07_02,8,P.V.C.,1,83,6,846
28991,16.2,214,88L,0.0375,CF08_01,8,P.V.C.,1,88,6,849
28992,27.3,135,88Q,0.0326,CF07_03,10,P.V.C.,1,84,6,853
28993,22.5,210,88R,0.0628,CF07_03,8,P.V.C.,2,84,6,854
28994,45.8,307,88E,0.006,CF12_01,6,V.C.,2,111,8,844
28995,27.7,104,88K,0.004,CF08_01,8,V.C.,1,88,8,848
28996,28.9,97,80H,0.1289,VC01_02,6,V.C.,3,253,8,805
28997,47.7,500,80D,0.0804,VC04_01,6,CONCRETE,2,267,2,801
28998,30.3,326,66V,0.0614,VC03_04,6,V.C.,2,266,8,560
28999,24.6,40,88Q,0.0115,CF07_03,8,P.V.C.,1,84,6,853
